cluster,titulo
59,"Dólar opera em queda de 0,42%, vendido a R$ 5,112; siga"
59,"Dólar opera em baixa de 0,66%, vendido a R$ 5,122; Bolsa sobe"
59,"Dólar opera em queda de 1,96%, vendido a R$ 4,953; Bolsa sobe 0,64%"
59,"Dólar opera em alta de 1,4%, a R$ 5,147; Bolsa cai 1,66%"
60,"Explosão em prédio deixa feridos em Madri, na Espanha"
60,"Em Madri, na Espanha, um homem morre e outros 18 ficam feridos em explosão em prédio residencial"
60,"Edifício residencial explode em Madrid, Espanha, e deixa 15 feridos"
61,"Mulher é roubada dentro de banheiro no Tribunal Regional do Trabalho, em Salvador: ""Achei que estava segura"""
61,Polícia divulga imagens de homem sendo levado para linchamento em Maceió
61,Polícia analisa vídeos de policial morto por militares antes de ser jogado em rio; assista
62,O que se sabe sobre os casos de hepatite de causa desconhecida
62,EUA investigam morte de 5 crianças por hepatite misteriosa
62,SP monitora seis crianças internadas com sintomas de hepatite aguda
62,Rio têm casos suspeitos de Hepatite por causa desconhecida
62,Rio tem 6 casos suspeitos da hepatite misteriosa envolvendo crianças
62,Rio de Janeiro tem seis casos suspeitos de hepatite aguda grave em crianças
62,Dois casos de hepatite misteriosa em crianças são investigados no ES; saiba quais são os sintomas
62,Brasil monitora 16 casos suspeitos de hepatite misteriosa
62,Hepatite grave em crianças: o que se sabe até agora?
62,Minas Gerais investiga nova suspeita de hepatite aguda de causa desconhecida
62,Mais de 200 casos de hepatite aguda grave em crianças são registrados no mundo
62,"Governo de MG investiga dois casos de hepatite infantil ""misteriosa"""
62,Hepatite infantil misteriosa: Rio investiga uma morte e mais 5 casos suspeitos
62,Santa Catarina registra mais uma suspeita de hepatite aguda de etiologia desconhecida
63,Ibovespa tem nova queda e termina semana com ganhos anuais quase zerados
63,"Ibovespa cai forte e zera ganhos no ano, com aversão ao risco global"
63,Ibovespa tem nova queda e zera ganhos no ano
63,"Ibovespa cai 2,8% com fuga de risco global"
63,Ibovespa tem queda de quase 3% e fica perto de zerar os ganhos do ano
64,Backer é multada em R$ 5 milhões pelo Ministério da Agricultura
64,Ministério da Agricultura multa cervejaria Backer em R$ 5 milhões após mortes
64,"Mais de dois anos após mortes por intoxicação, Ministério da Agricultura multa cervejaria Backer em R$ 5 mi"
65,Justiça nega pedido de prisão de padre que fugiu após atropelar suspeito de furtar igreja em SP
65,MPF propõe arquivar denúncia e conselheiro volta a culpa Pedro Taques
65,Caso Túlio Madeira: acusado de matar assessor político é julgado novamente após Justiça ter revogado absolvição em Araxá
65,Caso Túlio Madeira: julgamento do acusado de matar assessor político é suspenso em Araxá
66,Quatro estudantes são esfaqueados em escola na Ilha do Governador
66,Alunos são esfaqueados em escola na Ilha do Governador
66,Três alunos são esfaqueados em escola na Ilha do Governador (RJ)
67,Petrolina registra três novos casos de Covid-19; taxa de ocupação de leitos de UTI sobe para 14%
67,Petrolina registra apenas um caso de Covid-19; taxa de ocupação de leitos de UTI permanece em 14%
67,Taxa de ocupação de leitos de UTI para crianças com doenças respiratórias graves chega a 89% na rede pública
68,Análises para benefícios sociais pelo INSS
68,Alteração de análises para as novas liberações no INSS
68,Tipos de contribuição para autônomos no INSS e benefícios
68,INSS muda análises para benefícios sociais
68,Concessões e análises dos benefícios com mudanças no INSS
68,Confira os 90 serviços e benefícios do MEU INSS
69,Vale fecha acordo para venda de níquel para a Tesla e economia chinesa retrocede
69,Vale fecha acordo com Tesla para fornecimento de níquel
69,Vale anuncia acordo com Tesla para fornecer níquel a partir do Canadá
70,Ministério Público entra com nova ação na Justiça pela suspensão da mineração na Serra do Curral
70,MPMG entra com nova ação contra mineração na Serra do Curral
70,TJMG nega recurso do Ministério Público e mantém validade de declaração que permite mineração na Serra do Curral
71,"Petrobras não é insensível, mas seguirá preço de mercado, diz novo presidente"
71,"'Não podemos nos desviar de preços de mercado', diz presidente da Petrobras"
71,"'Não podemos nos desviar da prática de preços de mercado', diz presidente da Petrobras"
72,Salário mínimo em 2023: Proposta para o novo reajuste anual
72,Salário mínimo em 2023: Proposta para o novo valor
72,Novo Salário Mínimo: R$ 1.294 pode se aprovado no próximo ano
73,Inmet inclui 63 cidades da Paraíba em alertas de perigo potencial por chuvas
73,Paraíba tem 80 cidades incluídas em alertas de perigo potencial devido a chuvas
73,"Inmet alerta para chuvas em 40 cidades, com riscos de alagamentos, deslizamentos e queda de árvores"
73,"Salvador começa a semana com fortes chuvas, vias alagadas e risco de
deslizamentos de terra"
74,Frio extremo: cidades da Zona da Mata e Vertentes têm temperaturas abaixo dos 10 °C ao longo da semana
74,Umidade relativa do ar pode chegar a 20% em cidades do Triângulo Mineiro e Alto Paranaíba
74,"Fim de semana do Dia das Mães é de tempo firme, névoa úmida e temperaturas amenas na Zona da Mata e Campo das Vertentes"
74,Céu nublado marca início da semana em cidades da Zona da Mata e Campo das Vertentes
74,Olha o frio! Cidades da Zona da Mata e Vertentes registram menores temperaturas em 2022; entenda o motivo
74,"No fim de semana de Dia das Mães, frente fria perde força e sol predomina no Centro-Oeste de Minas"
74,"Fim de semana de Dia das Mães não terá chuva e há alerta para baixa umidade do ar no Triângulo, Alto Paranaíba e Noroeste de MG"
75,"Um ano após morte, família de menina atropelada no DF segue sem resposta"
75,Criança de 10 anos morre atropelada em São Gonçalo
75,Veja momento em que menina de 10 anos é atropelada e morta em São Gonçalo
76,Reações com emojis para todos liberadas no WhatsApp
76,WhatsApp começa a liberar reações por emojis nas conversas pelo app
76,WhatsApp libera reações com emojis para todos
77,Veja a previsão do tempo para o Dia das Mães e o restante do fim de semana em BH e MG
77,"Venda de flores para o Dia das Mães pode ser 30% maior que no ano passado, em Andradas, MG"
77,Veja opções do que fazer neste fim de semana das mães em Curitiba e RMC
78,Moraes suspende redução do IPI para produtos da Zona Franca de Manaus
78,Alexandre de Moraes suspende redução do imposto sobre produtos fabricados também na Zona Franca da Manaus
78,Moraes suspende redução do IPI para produtos que são fabricados também na Zona Franca da Manaus
79,"Cirurgia de Davi Alcolumbre foi 'um sucesso' e senador se recupera bem em hospital de SP, diz assessoria"
79,Davi Alcolumbre tem alta da UTI e se recupera em quarto de hospital de SP
79,"Davi Alcolumbre sai da UTI, mas ainda não tem previsão de alta"
79,Ex-presidente do Senado é internado com fortes dores abdominais
79,"Cirurgia de Davi Alcolumbre é bem-sucedida, e senador se recupera bem"
79,"Davi Alcolumbre é levado a hospital em Brasília após 'fortes dores abdominais', diz assessoria"
79,Alcolumbre é levado a hospital em Brasília após ‘fortes dores abdominais’
79,Cirurgia de Alcolumbre foi um sucesso e senador se recupera bem
79,Alcolumbre é internado após ter 'fortes dores abdominais' e deve ir a SP
80,Veja antes e depois do hotel destruído por explosão em Havana
80,"Edifício histórico, quartos de luxo, piscina com vista para o coração de Havana: veja ANTES e DEPOIS de hotel destruído em explosão em Cuba"
80,Hotel que explodiu em Cuba tinha fachada neoclássica e interior de luxo. Veja fotos de antes da tragédia
81,"""Lula e chuchu vai ser prato predileto em 2022"", diz Lula em evento com Alckmin"
81,Alckmin está com Covid-19 e vai participar de forma virtual do lançamento da chapa com Lula
81,Haddad diz que espera contar com Alckmin no seu palanque para campanha em SP
81,"Lula com chuchu vai se tornar um hit da nossa culinária, diz Alckmin no lançamento da chapa PT-PSB"
81,Alckmin diz que receita de lula com chuchu combina ao anunciar chapa com Lula
82,"VÍDEOS: JL1 desta sexta-feira, 6 de maio de 2022"
82,"VÍDEOS: JL1 deste sábado, 7 de maio de 2022"
82,"VÍDEOS: É do Pará deste sábado, 6 de maio de 2022"
82,"VÍDEOS: JL2 desta terça-feira, 10 de maio de 2022"
82,"VÍDEOS: JL1 desta segunda-feira, 16 de maio de 2022"
83,"Cesta básica de Fortaleza registra aumento pelo quarto mês seguido e chega a R$ 647,63, aponta pesquisa"
83,"Pesquisa aponta inflação de 2,52% no custo da cesta básica no mês de abril em Petrolina"
83,"Preço da cesta básica aumenta pelo segundo mês consecutivo no AM, aponta pesquisa"
84,Pensão por morte através do INSS: Mudanças para novas concessões aos brasileiros
84,Novas do Auxílio-Inclusão através do INSS
84,Novos serviços através do MEU INSS
84,MEU INSS com os novos serviços
85,Veja locais de vacinação contra Covid-19 em João Pessoa em 13 de maio de 2022
85,João Pessoa tem evento de adoção de animais neste sábado (7)
85,João Pessoa mantém vacinação contra a Covid-19 neste sábado (7)
85,João Pessoa vacina público a partir dos 5 anos contra Covid-19 neste sábado
86,Avião faz pouso de emergência no Peru; VÍDEO mostra faíscas saindo do trem de pouso
86,Avião da Azul sofre pane em trem de pouso em Recife (PE)
86,Avião da Azul com falha no trem de pouso declara emergência em Recife
87,"Sinn Fein caminha para vitória ""sísmica"" em eleição na Irlanda do Norte"
87,Sinn Fein defende debate sobre Irlanda unida após vitória eleitoral histórica
87,Sinn Fein caminha para vitória inédita em eleição na Irlanda do Norte
87,Sinn Fein vence eleições da Irlanda do Norte e pede 'debate honesto' sobre unificação com a República da Irlanda
88,Confira o Jornal da Tribuna desta quinta-feira (12)
88,Confira o Jornal da Tribuna desta sexta-feira (6)
88,Confira o Boletim da Tribuna desta segunda-feira (9)
88,Confira o Boletim da Tribuna desta sexta-feira (13)
89,"3R Petroleum Óleo e Gás: ação fecha em alta de 2,11% nesta segunda; veja valores"
89,"Itaú Unibanco: ação fecha em alta de 1,17% nesta segunda; veja valores"
89,"Petrobras: ações fecham em alta de 2,65% nesta segunda; veja valores"
89,"Positivo Tecnologia: ação fecha em alta de 1,29% nesta segunda; veja valores"
89,"CSN Mineração: ação fecha em queda de 0,23% nesta segunda; veja valores"
89,"Telefônica Brasil: ação fecha em alta de 0,51% nesta segunda; veja valores"
89,"Vale: ação fecha em alta de 3,35% nesta segunda; veja valores"
89,"Magazine Luiza: ação fecha em alta de 1,37% nesta segunda; veja valores"
89,Ibovespa: Méliuz tem maior alta do dia e Locaweb maior queda; veja
89,"Banco do Brasil: ação fecha em alta de 0,77% nesta segunda; veja valores"
89,"Via: ação fecha em alta de 5,76% nesta segunda; veja valores"
89,PetroRio: ação tem maior baixa em mais de 4 meses nesta segunda; veja valores
89,"Petrobras: ações fecham em queda de 3,84% nesta segunda; veja valores"
89,"Via: ação fecha em queda de 2,53% nesta segunda; veja valores"
89,Ecorodovias: ação tem maior baixa em mais de 6 meses nesta sexta; veja valores
89,"Embraer: ação fecha em queda de 7,98% nesta segunda; veja valores"
89,"Bradesco: ações fecham em alta de 1,6% nesta segunda; veja valores"
89,Petz: ação tem maior baixa da história nesta sexta; veja valores
89,Ibovespa: Alpargatas tem maior alta do dia e Petz maior queda; veja
89,"Magazine Luiza: ação fecha em queda de 8,84% nesta segunda; veja valores"
89,"Via: ação fecha em queda de 1,86% nesta terça; veja valores"
89,"Itaú Unibanco: ação fecha em queda de 1,43% nesta segunda; veja valores"
89,"Banco do Brasil: ação fecha em alta de 0,27% nesta sexta; veja valores"
89,Alpargatas: ação tem maior alta em mais de 9 meses nesta sexta; veja valores
89,"Via: ação fecha em queda de 2,8% nesta sexta; veja valores"
89,Banco do Brasil: ação fecha quase estável nesta segunda; veja valores
89,Ibovespa: Natura tem maior alta do dia e Usiminas maior queda; veja
89,Locaweb: ação tem maior baixa da história nesta segunda; veja valores
89,Ibovespa: JHSF Participações tem maior alta do dia e Locaweb maior queda; veja
89,"Banco do Brasil: ação fecha em queda de 1,41% nesta terça; veja valores"
89,Bradespar: ação tem maior baixa em mais de 4 meses nesta segunda; veja valores
89,Taesa: ação tem maior baixa em mais de 8 meses nesta terça; veja valores
89,"Embraer: ação fecha em queda de 1,93% nesta sexta; veja valores"
89,"Itaú Unibanco: ação fecha em queda de 0,47% nesta terça; veja valores"
89,"Eletrobras: ações fecham em alta de 1,2% nesta segunda; veja valores"
89,"Embraer: ação fecha em queda de 0,76% nesta terça; veja valores"
89,Carrefour: ação tem maior baixa da história nesta sexta; veja valores
89,"Vale: ação fecha em queda de 1,03% nesta terça; veja valores"
89,"brMalls: ação fecha em queda de 0,12% nesta terça; veja valores"
89,"Magazine Luiza: ação fecha em alta de 1,28% nesta terça; veja valores"
89,"Vale: ação fecha em queda de 0,49% nesta sexta; veja valores"
89,Pão de Açúcar: ação tem maior baixa em mais de 6 meses nesta sexta; veja valores
89,"Itaú Unibanco: ação fecha em alta de 1,89% nesta sexta; veja valores"
89,"Magazine Luiza: ação fecha em queda de 3,85% nesta sexta; veja valores"
89,"Bradesco: ações fecham em alta de 1,97% nesta sexta; veja valores"
89,"Vale: ação fecha em queda de 4,07% nesta segunda; veja valores"
90,"Após ter celular furtado, morador de SP acumula R$ 143 mil de prejuízo em operações bancárias feitas por criminosos"
90,"Idosa tem prejuízo de R$ 26,1 mil após ter cartão de crédito furtado em Rio Preto"
90,Celular é furtado e ladrões movimentam R$ 143 mil mesmo após aviso a bancos
91,Twitter cai 11% após Elon Musk hesitar sobre compra; hora de vender ações?
91,'Só uma olhadinha': suspensão da compra do Twitter por Elon Musk gera memes
91,"Fundador da Binance não quer ser CEO do Twitter, mesmo se Elon Musk pedir"
91,Elon Musk diz querer suspender banimento de Trump no Twitter
91,URGENTE: Elon Musk afirma que continua “comprometido” com a compra do Twitter
91,Bilionário Elon Musk diz que compra do Twitter está suspensa temporariamente
91,"Após anúncio de Elon Musk, ações do Twitter caem quase 11%"
91,Ações do Twitter despencam após Musk suspender compra da rede social
91,"Saiba quanto tempo Anitta, Elon Musk e você levam para ganhar R$ 1 milhão"
91,Musk provoca dúvidas sobre compra de Twitter e ações da rede social despencam
91,Twitter perde mais três executivos em meio a impasse na negociação com Musk
91,Entenda por que as contas falsas do Twitter preocupam Elon Musk
91,Por que Elon Musk decidiu colocar compra do Twitter 'de molho'
91,Musk diz ainda estar comprometido com compra do Twitter após anunciar suspensão do acordo
91,Elon Musk anuncia suspensão temporária de acordo para comprar o Twitter
91,Entenda os planos de Elon Musk para o Twitter
91,Elon Musk anuncia suspensão temporária da compra do Twitter
91,Twitter vai ser pago? Entenda o polêmico plano de Elon Musk
91,Fundo de pensão processa Musk e Twitter para impedir compra da rede social
91,Ações do Twitter caem quase 11% na abertura da Bolsa de Nova York após Musk anunciar suspensão temporária de acordo de compra
91,Elon Musk suspende compra do Twitter e ações têm queda de 20% no pré-mercado
92,Pacheco assume Presidência da República nesta sexta
92,"Com viagem de Bolsonaro, Pacheco assume Presidência da República"
92,"Com Bolsonaro fora do país, Rodrigo Pacheco assume Presidência da República pela primeira vez"
93,PIS-PASEP: Como sacar abono salarial de 2019?
93,PIS/Pasep em 2022: veja como sacar valores do abono esquecido
93,Veja como sacar valores do abono salarial ‘esquecido’
93,PIS-PASEP: Entenda como retirar valores de abono salarial
93,PIS/Pasep: veja como sacar valores do abono salarial ‘esquecido’
93,PIS/Pasep: veja como sacar abono salarial 'esquecido'
93,PIS: Valores que vou sacar de Abono Salarial
93,PIS/Pasep: quem tabalhou em 2021 vai receber o abono salarial quando?
93,PIS/Pasep: Como fica o abono salarial para quem trabalhou em 2021?
94,Preço da gasolina sobe pela 4ª semana seguida e marca novo recorde
94,"Preço da gasolina chega a R$ 8,99 e sobe pela 4ª semana seguida, diz ANP"
94,Gasolina sobe pela quarta semana seguida e já tem posto cobrando quase R$ 9
95,Covid: Coreia do Sul diz que não poupará esforços para ajudar Coreia do Norte
95,Coreia do Norte dispara 3 mísseis balísticos após relatar surto de Covid
95,"Coreia do Norte lançou três mísseis balísticos, afirma exército sul-coreano"
95,"Coreia do Norte dispara provável míssil balístico a partir de submarino, dizem Coreia do Sul e Japão"
95,"Coreia do Norte lança provável míssil balístico de submarino, diz Coreia do Sul"
95,"Coreia do Norte lança provável míssil balístico, diz Japão"
95,"Coreia do Norte testa três misseis de curto alcance, diz exército sul-coreano"
96,Macron toma posse para segundo mandato como presidente da França
96,Presidente francês Macron toma posse para segundo mandato
96,Macron toma posse para segundo mandato e promete lutar por uma França 'mais independente'
97,Talibã ordena que mulheres afegãs usem véu que cubra o corpo e o rosto em público
97,Talibã ordena que mulheres voltem a cobrir rosto e corpo
97,Decreto do Talibã determina que afegãs usem véu para cobrir corpo e rosto
97,Talibã ordena que mulheres cubram corpo e rosto
97,Talibã ordena que afegãs usem burca de corpo inteiro em público
97,Taliban ordena que mulheres afegãs voltem a cobrir o rosto
98,Ônibus da dupla sertaneja Conrado e Aleksandro tomba e 6 pessoas morrem
98,Cantor Conrado está em estado grave após acidente que vitimou companheiro de dupla
98,"Cantor sertanejo Aleksandro, de dupla com Conrado, morre em acidente de ônibus"
98,Motorista filma ônibus de dupla sertaneja a mais de 130 km/h
98,"Após acidente com ônibus de dupla sertaneja, casa de shows substitui atração em São Pedro"
98,"Guitarrista Wisley Novaes, de Sandovalina, morre em acidente com ônibus da dupla Conrado e Aleksandro"
98,"Caso Conrado e Alexandro: Cantor é extubado quatro dias após acidente grave, mas segue internado em UTI"
98,Acidente com ônibus de dupla sertaneja mata cantor Aleksandro
98,"A Hora da Venenosa: Aleksandro, da dupla com Conrado, morre em acidente"
98,Novo vídeo mostra ônibus da dupla  Conrado e Aleksandro segundos antes do acidente; estrondo pode ser escutado
98,"Aleksandro, da dupla com Conrado, morre em acidente de ônibus na Régis Bittencourt, no interior de SP; mais 5 morreram"
98,Aleksandro postou vídeo dentro do ônibus horas antes do acidente
98,"Motorista grava ônibus de dupla sertaneja a mais de 130 km/h antes da fatalidade: 'depois acontece acidente', previu; VÍDEO"
98,"Aleksandro, da dupla com Conrado, morre em grave acidente de ônibus em SP"
98,Acidente com ônibus de dupla sertaneja deixa 5 mortos
98,"Conheça Aleksandro, cantor da dupla sertaneja que morreu em grave acidente de ônibus em rodovia do interior de SP; Fotos"
98,Dupla sertaneja e equipe sofrem grave acidente de ônibus em rodovia no interior de SP; cinco mortes já foram confirmadas
98,"Veja como ficou o ônibus após grave acidente que vitimou o cantor Aleksandro, da dupla com Conrado, e matou outros cinco passageiros"
98,"Aleksandro, da dupla com Conrado, morre em acidente de ônibus"
98,"Quem é a dupla sertaneja Conrado e Aleksandro, vítima de acidente de ônibus em São Paulo"
98,"Após acidente, cantor sertanejo Conrado passa por cirurgia"
98,"Quem são Conrado e Aleksandro, que formam a dupla sertaneja de MS que sofreu acidente grave de ônibus em SP"
99,"Kiev:Todas as mulheres, crianças e idosos deixaram Azovstal"
99,Ucrânia diz que todas as mulheres e crianças foram retiradas de siderúrgica de Mariupol
99,"'Todas as mulheres, crianças e idosos saíram de Azovstal', diz vice-primeira-ministra da Ucrânia"
100,Cliente do BH Shopping filma correria após assalto a relojoaria
100,Homens assaltam relojoaria dentro de shopping em BH e causam pânico; VÍDEOS
100,Tentativa de assalto a relojoaria de luxo causa pânico dentro do BH Shopping
101,"Vacina contra gripe: Jacareí começa a vacinar professores, PCDs e indígenas na próxima segunda-feira (9)"
101,"Veja como se vacinar contra a Covid, gripe ou sarampo na próxima semana em Sorocaba"
101,"Covid-19, gripe e sarampo: saiba onde Macapá oferta vacinas em 17 de maio"
102,"Mesmo após determinação da justiça, linhas de ônibus param de funcionar, em Campina Grande"
102,"Mesmo após intimação judicial, linhas de ônibus permanecem suspensas em distritos de Campina Grande"
102,Sitrans diz que vai suspender quatro linhas de ônibus em Campina Grande a partir deste sábado (7)
103,Idoso sem CNH pode ter o cartão para  estacionamentos
103,Como faço para obter pela internet o Cartão do Idoso para estacionamentos?
103,Como faço para obter o Cartão do Idoso para estacionamentos?
104,EPTV 2 Ribeirão e Franca ao vivo
104,EPTV 2 Campinas ao vivo
104,EPTV 2 Piracicaba ao vivo
105,Enem: saiu resultado dos recursos para isenção da taxa de inscrição
105,Inep altera normas para utilização dos resultados do Enem
105,Inep publica resultado dos recursos para isenção de taxa de inscrição no Enem
106,"Oportunidade: MG tem 51 concursos abertos, com 4 mil vagas e salários de até R$ 18 mil"
106,Embraer abre mil vagas de trabalho no Brasil
106,"Hortolândia abre 446 vagas para concursos públicos e cargos temporários; salários chegam a R$ 16,2 mil"
106,"Concursos públicos oferecem 27,1 mil vagas com salários de até R$ 30,4 mil"
106,Fábrica da Embraer em Gavião Peixoto abre 8 vagas de emprego; saiba como se candidatar
106,Itajubá tem vagas temporárias com salários entre R$ 1 mil e R$ 13 mil; veja como se inscrever
106,Embraer abre mil vagas de emprego; saiba como se candidatar
106,Embraer abre mil vagas de emprego para diferentes áreas; veja como se inscrever
107,"Ataque russo a escola deixa ao menos dois mortos na Ucrânia, diz governador de Luhansk"
107,Bombardeio a escola no leste da Ucrânia termina com 60 mortos
107,"Bombardeio russo deixa mortos no leste da Ucrânia, diz governador"
107,"Ataque ucraniano na Rússia deixa um morto e três feridos, diz governador russo"
107,"Ataque russo a escola na Ucrânia causou 60 mortes, diz Zelensky"
107,Ataque russo em Bakhmut deixa 3 mortos
108,Forma segura de entrar nos programas do Cadastro Único
108,Maneira segura de entrar no Cadastro Único e ter acesso aos benefícios
108,Cadastro Único com a forma correta de entrar no benefício
109,PAT de Araraquara tem 16 vagas de emprego para diversos níveis; saiba como se candidatar
109,Região de Piracicaba começa semana com 1.069 vagas de emprego; saiba como se candidatar
109,"Veja como se candidatar às vagas de emprego disponíveis na região de Ribeirão Preto, SP"
110,Rússia justifica guerra na Ucrânia durante celebração da vitória de 1945 contra os nazistas
110,"Em discurso, Putin culpa Otan e Ucrânia por guerra"
110,"Guerra na Ucrânia: por que o Dia da Vitória, em 9 de maio, é tão importante para a Rússia"
110,"No Dia da Vitória, Putin culpa Ocidente pela guerra na Ucrânia"
110,Rússia nega intenção de declarar formalmente guerra contra Ucrânia em 9 de maio
110,Dia da Vitória: Putin compara invasão da Ucrânia à vitória na 2ª Guerra Mundial
111,"VÍDEOS: BDP de sexta-feira, 13 de maio"
111,"VÍDEOS: BDP desta segunda-feira, 09 de maio de 2022"
111,"VÍDEOS: BDP de terça-feira, 10 de maio"
112,Primeiro-ministro do Sri Lanka renuncia após confrontos violentos
112,Premiê do Sri Lanka renuncia após protestos ligados à crise econômica
112,Primeiro-ministro do Sri Lanka renuncia após confrontos que deixaram mortos e feridos
113,"Alta de 8,9% do diesel da Petrobras para distribuidoras entra em vigor"
113,"Petrobras anuncia reajuste de 8,8% do diesel nas refinarias"
113,"Petrobras anuncia aumento de 8,8% no preço do diesel para distribuidoras"
113,Diesel da Petrobras fica mais caro a partir de terça-feira
113,Petrobras aumenta em 9% preço do diesel nas refinarias a partir de amanhã
113,"Petrobras aumenta em 8,87% preço do diesel"
113,Petrobras reajusta preço do diesel em quase 9%
113,"Petrobras aumenta em 8,87% o preço cobrado pelo diesel"
114,Devolução do Pix pode ser solicitado em bancos
114,Pix errado pode ser devolvido nos bancos?
114,Devolução do Pix feito errado pode ser solicitada?
115,"Sem acordo, PSD de Minas pode apoiar Bolsonaro, e não Lula"
115,PT e PSD se aproximam de acordo para palanque com Lula e Kalil em Minas
115,"Inviabilizar um acordo entre PT e PSD em Minas atrapalharia Lula, mas também Kalil, diz Gleisi"
116,Diamante branco raro vai a leilão com expectativa de recorde
116,Diamante branco gigante vai a leilão com expectativa de valor recorde
116,The Rock: Diamante branco raro vai a leilão com expectativa de recorde
117,Príncipe Charles substituirá rainha Elizabeth 2ª em tradicional discurso no Parlamento
117,Príncipe Charles substitui rainha Elizabeth pela 1ª vez na abertura do Parlamento britânico
117,"Em momento histórico, príncipe Charles substitui Elizabeth 2ª pela primeira vez em 'discurso do trono'"
118,Centro-oeste paulista terá semana de frio intenso e temperaturas podem cair para menos de 5°C; veja previsão
118,Massa polar e 4ºC: confira dia a dia o impacto da frente fria e a queda das temperaturas em Campinas
118,Temperatura 'despenca' na próxima semana e mínima pode chegar a 3ºC em Campo Grande
118,Calor e tempo seco marcam a semana no Centro-Oeste de Minas; veja previsão
118,Sul de Minas deve ter temperaturas negativas e geada a partir desta quarta-feira; veja previsão do tempo
118,RS deve ter frio intenso e vento de até 100 km/h nos próximos dias; há chance de neve na Serra
118,Temperaturas devem cair no ES durante a semana e há risco de geada na Região Serrana
118,Massa de ar polar atinge o RS na próxima semana e pode criar condições para neve em maio
118,Onda de frio: o que esperar da massa polar que vai gelar grande parte do Brasil
118,Queda de temperatura deixa tempo ameno no Acre com a chegada de mais uma frente fria
118,Se prepare: frio e chuva marcam o fim de semana nas cidades do Centro-Oeste de Minas; veja previsão
118,Massa de ar polar faz temperatura cair em São Paulo e frio pode bater recorde
118,"Massa de ar polar deve derrubar temperaturas em Pernambuco até o fim de semana, diz Apac"
118,"Chuva, frio e até geada: entenda a massa de ar polar que vai derrubar temperatura no ES esta semana"
118,Mudança no tempo: frente fria promete derrubar temperaturas pelo Brasil
119,FGTS: Acima de 60 anos trabalhador poderá sacar valores na CEF
119,FGTS poderá ser sacado por trabalhadores acima dos 60 anos?
119,Trabalhador acima dos 60 anos poderá sacar os valores do FGTS?
119,FGTS: acima de 60 anos trabalhador poderá sacar valores do benefício
120,Concurso público para professor com 2 mil vagas em Fortaleza é sancionado
120,Prefeitura de Elias Fausto abre concurso público com 13 vagas para área da saúde
120,"Campinas abre 27 vagas em concurso público para a Saúde com salários até R$ 8,2 mil; veja edital"
121,Bombeiro suspeito de atirar em atendente se apresenta à delegacia
121,Bombeiro suspeito de atirar contra atendente de fast-food se apresenta à Polícia
121,Bombeiro identificado como atirador de atendente em Mc Donald´s se apresenta em delegacia
122,Covid-19: taxa de transmissão sobe no DF; veja números
122,Covid-19: taxa de transmissão sobe; DF registra 309 novos casos e mais 2 mortes
122,"Covid-19: em 20 dias, taxa de transmissão aumenta 65% no DF"
123,Governo estuda zerar imposto de importação do aço e de mais dez produtos
123,"Inflação, imposto do aço e mais: veja o que pode afetar seus investimentos"
123,Representantes do setor do aço pedem a Guedes que governo não reduza imposto de importação
124,Teve o celular roubado? Veja como proteger acesso a apps de bancos
124,Proteção de dados pessoais em caso de celular roubado
124,Meio de proteção de dados em caso de roubo ou furto de celulares
124,Em caso de furto ou roubo de celular consigo realizar a proteção de dados pessoais?
124,Veja como proteger acesso a apps de bancos
124,Como proteger aplicativos de bancos em caso de roubo de celular
125,"Após menor marca da história em 2021, governo prevê reduzir ainda mais gasto com pessoal"
125,Governo teme desgaste e avalia ampliar subsídio ao diesel antes da eleição
125,Bolsonaro troca ministro de Minas e Energia para tentar se livrar de desgaste político com alta do diesel
125,Salário mínimo: perda no poder de compra pela primeira vez desde o Plano Real
125,Aliados de Bolsonaro avaliam que governo precisa evitar nova alta do diesel
125,Oyama: Bolsonaro quer evitar nova alta do diesel na marra com novo subsídio
126,"Produção industrial cresce em 9 dos 15 locais pesquisados em março, aponta IBGE"
126,"Serviços crescem 1,7% no mês de fevereiro para março, diz IBGE"
126,"Inflação de serviços sobe 0,66% em abril ante 0,45% em março no IPCA"
126,"Serviços crescem 1,7% de fevereiro para março, diz IBGE"
126,"Volume de serviços prestados sobe 1,7% em março ante fevereiro, revela IBGE"
126,Indústria cresce em nove dos 15 locais analisados pelo IBGE
126,"Vendas do varejo crescem 1% de fevereiro para março, diz IBGE"
126,IBGE: Produção industrial sobe em 9 de 15 locais em março ante fevereiro
126,"Volume de vendas do varejo cresce pelo terceiro mês seguido na PB, diz IBGE"
126,IBGE: Vendas do varejo subiram 4% em março de 2022 ante o mesmo mês de 2021
127,O que você deve saber hoje antes de fazer seus investimentos? Veja ao vivo
127,Ao vivo: Veja o que pode influenciar nos seus investimentos hoje
127,Não ter informações confiáveis sobre investimentos pode pôr tudo a perder
127,Privatização da Petrobras: o que é preciso fazer? Ainda dá tempo em 2022?
128,ONU eleva para 3.309 número de civis mortos em invasão da Ucrânia pela Rússia
128,ONU diz que há 'milhares de mortes' a mais que a contagem oficial na Ucrânia
128,ONU: Ucrânia tem milhares de mortos a mais que número oficial
129,Novas regras para concessão do Auxílio Brasil e os critérios atuais
129,Quais serão os critérios para a escolha das novas famílias no Auxílio Brasil?
129,Auxílio-alimentação e as novas regras na concessão
